"icb22_code","date","do_not_meet_criteria_to_reside"
"E54000034",2022-04-23,191
"E54000034",2022-04-24,151
"E54000034",2022-04-25,214
"E54000034",2022-04-26,226
"E54000034",2022-04-27,0
"E54000034",2022-04-28,0
"E54000034",2022-04-29,0
"E54000034",2022-04-30,0
"E54000042",2022-04-01,914
"E54000042",2022-04-02,745
"E54000042",2022-04-03,700
"E54000042",2022-04-04,838
"E54000042",2022-04-05,957
"E54000042",2022-04-06,921
"E54000042",2022-04-07,908
"E54000042",2022-04-08,921
"E54000042",2022-04-09,672
"E54000042",2022-04-10,633
"E54000042",2022-04-11,838
"E54000042",2022-04-12,893
"E54000042",2022-04-13,881
"E54000042",2022-04-14,979
"E54000042",2022-04-15,829
"E54000042",2022-04-16,726
"E54000042",2022-04-17,674
"E54000042",2022-04-18,616
"E54000042",2022-04-19,783
"E54000042",2022-04-20,591
"E54000042",2022-04-21,843
"E54000042",2022-04-22,755
"E54000042",2022-04-23,723
"E54000042",2022-04-24,669
"E54000042",2022-04-25,815
"E54000042",2022-04-26,864
"E54000042",2022-04-27,863
"E54000042",2022-04-28,631
"E54000042",2022-04-29,905
"E54000042",2022-04-30,646
"E54000044",2022-04-01,632
"E54000044",2022-04-02,515
"E54000044",2022-04-03,404
"E54000044",2022-04-04,482
"E54000044",2022-04-05,603
"E54000044",2022-04-06,580
"E54000044",2022-04-07,506
"E54000044",2022-04-08,627
"E54000044",2022-04-09,443
"E54000044",2022-04-10,423
"E54000044",2022-04-11,486
"E54000044",2022-04-12,541
"E54000044",2022-04-13,587
"E54000044",2022-04-14,501
"E54000044",2022-04-15,450
"E54000044",2022-04-16,377
"E54000044",2022-04-17,410
"E54000044",2022-04-18,385
"E54000044",2022-04-19,399
"E54000044",2022-04-20,557
"E54000044",2022-04-21,628
"E54000044",2022-04-22,527
"E54000044",2022-04-23,484
"E54000044",2022-04-24,406
"E54000044",2022-04-25,527
"E54000044",2022-04-26,561
"E54000044",2022-04-27,610
"E54000044",2022-04-28,564
"E54000044",2022-04-29,557
"E54000044",2022-04-30,469
"E54000052",2022-04-01,459
"E54000052",2022-04-02,346
"E54000052",2022-04-03,301
"E54000052",2022-04-04,398
"E54000052",2022-04-05,425
"E54000052",2022-04-06,411
"E54000052",2022-04-07,458
"E54000052",2022-04-08,482
"E54000052",2022-04-09,373
"E54000052",2022-04-10,317
"E54000052",2022-04-11,408
"E54000052",2022-04-12,441
"E54000052",2022-04-13,423
"E54000052",2022-04-14,507
"E54000052",2022-04-15,374
"E54000052",2022-04-16,321
"E54000052",2022-04-17,304
"E54000052",2022-04-18,254
"E54000052",2022-04-19,308
"E54000052",2022-04-20,403
"E54000052",2022-04-21,434
"E54000052",2022-04-22,472
"E54000052",2022-04-23,321
"E54000052",2022-04-24,271
"E54000052",2022-04-25,394
"E54000052",2022-04-26,417
"E54000052",2022-04-27,409
"E54000052",2022-04-28,407
"E54000052",2022-04-29,432
"E54000052",2022-04-30,394
"E54000053",2022-04-01,787
"E54000053",2022-04-02,585
"E54000053",2022-04-03,531
"E54000053",2022-04-04,708
"E54000053",2022-04-05,789
"E54000053",2022-04-06,723
"E54000053",2022-04-07,746
"E54000053",2022-04-08,770
"E54000053",2022-04-09,570
"E54000053",2022-04-10,512
"E54000053",2022-04-11,711
"E54000053",2022-04-12,735
"E54000053",2022-04-13,779
"E54000053",2022-04-14,818
"E54000053",2022-04-15,621
"E54000053",2022-04-16,533
"E54000053",2022-04-17,483
"E54000053",2022-04-18,495
"E54000053",2022-04-19,708
"E54000053",2022-04-20,753
"E54000053",2022-04-21,770
"E54000053",2022-04-22,840
"E54000053",2022-04-23,585
"E54000053",2022-04-24,535
"E54000053",2022-04-25,726
"E54000053",2022-04-26,808
"E54000053",2022-04-27,743
"E54000053",2022-04-28,783
"E54000053",2022-04-29,863
"E54000053",2022-04-30,662
"E54000036",2022-04-01,221
"E54000036",2022-04-02,216
"E54000036",2022-04-03,192
"E54000036",2022-04-04,201
"E54000036",2022-04-05,220
"E54000036",2022-04-06,207
"E54000036",2022-04-07,210
"E54000036",2022-04-08,212
"E54000036",2022-04-09,189
"E54000036",2022-04-10,177
"E54000036",2022-04-11,191
"E54000036",2022-04-12,196
"E54000036",2022-04-13,214
"E54000036",2022-04-14,223
"E54000036",2022-04-15,173
"E54000036",2022-04-16,162
"E54000036",2022-04-17,164
"E54000036",2022-04-18,168
"E54000036",2022-04-19,188
"E54000036",2022-04-20,172
"E54000036",2022-04-21,204
"E54000036",2022-04-22,186
"E54000036",2022-04-23,165
"E54000036",2022-04-24,181
"E54000036",2022-04-25,218
"E54000036",2022-04-26,213
"E54000036",2022-04-27,210
"E54000036",2022-04-28,207
"E54000036",2022-04-29,232
"E54000036",2022-04-30,184
"E54000037",2022-04-01,644
"E54000037",2022-04-02,536
"E54000037",2022-04-03,508
"E54000037",2022-04-04,619
"E54000037",2022-04-05,620
"E54000037",2022-04-06,658
"E54000037",2022-04-07,673
"E54000037",2022-04-08,682
"E54000037",2022-04-09,567
"E54000037",2022-04-10,505
"E54000037",2022-04-11,610
"E54000037",2022-04-12,677
"E54000037",2022-04-13,640
"E54000037",2022-04-14,724
"E54000037",2022-04-15,626
"E54000037",2022-04-16,559
"E54000037",2022-04-17,521
"E54000037",2022-04-18,511
"E54000037",2022-04-19,576
"E54000037",2022-04-20,642
"E54000037",2022-04-21,604
"E54000037",2022-04-22,650
"E54000037",2022-04-23,511
"E54000037",2022-04-24,474
"E54000037",2022-04-25,534
"E54000037",2022-04-26,577
"E54000037",2022-04-27,635
"E54000037",2022-04-28,475
"E54000037",2022-04-29,673
"E54000037",2022-04-30,576
"E54000038",2022-04-01,368
"E54000038",2022-04-02,313
"E54000038",2022-04-03,296
"E54000038",2022-04-04,337
"E54000038",2022-04-05,377
"E54000038",2022-04-06,373
"E54000038",2022-04-07,352
"E54000038",2022-04-08,381
"E54000038",2022-04-09,285
"E54000038",2022-04-10,257
"E54000038",2022-04-11,333
"E54000038",2022-04-12,353
"E54000038",2022-04-13,368
"E54000038",2022-04-14,365
"E54000038",2022-04-15,300
"E54000038",2022-04-16,292
"E54000038",2022-04-17,267
"E54000038",2022-04-18,259
"E54000038",2022-04-19,325
"E54000038",2022-04-20,361
"E54000038",2022-04-21,355
"E54000038",2022-04-22,384
"E54000038",2022-04-23,319
"E54000038",2022-04-24,288
"E54000038",2022-04-25,319
"E54000038",2022-04-26,362
"E54000038",2022-04-27,385
"E54000038",2022-04-28,406
"E54000038",2022-04-29,432
"E54000038",2022-04-30,337
"E54000039",2022-04-01,559
"E54000039",2022-04-02,536
"E54000039",2022-04-03,495
"E54000039",2022-04-04,549
"E54000039",2022-04-05,566
"E54000039",2022-04-06,558
"E54000039",2022-04-07,572
"E54000039",2022-04-08,561
"E54000039",2022-04-09,545
"E54000039",2022-04-10,484
"E54000039",2022-04-11,542
"E54000039",2022-04-12,532
"E54000039",2022-04-13,513
"E54000039",2022-04-14,568
"E54000039",2022-04-15,546
"E54000039",2022-04-16,554
"E54000039",2022-04-17,488
"E54000039",2022-04-18,496
"E54000039",2022-04-19,537
"E54000039",2022-04-20,546
"E54000039",2022-04-21,567
"E54000039",2022-04-22,571
"E54000039",2022-04-23,547
"E54000039",2022-04-24,512
"E54000039",2022-04-25,526
"E54000039",2022-04-26,539
"E54000039",2022-04-27,530
"E54000039",2022-04-28,472
"E54000039",2022-04-29,477
"E54000039",2022-04-30,463
"E54000040",2022-04-01,629
"E54000040",2022-04-02,520
"E54000040",2022-04-03,494
"E54000040",2022-04-04,629
"E54000040",2022-04-05,649
"E54000040",2022-04-06,409
"E54000040",2022-04-07,598
"E54000040",2022-04-08,653
"E54000040",2022-04-09,505
"E54000040",2022-04-10,478
"E54000040",2022-04-11,571
"E54000040",2022-04-12,655
"E54000040",2022-04-13,621
"E54000040",2022-04-14,679
"E54000040",2022-04-15,533
"E54000040",2022-04-16,457
"E54000040",2022-04-17,449
"E54000040",2022-04-18,467
"E54000040",2022-04-19,463
"E54000040",2022-04-20,349
"E54000040",2022-04-21,633
"E54000040",2022-04-22,652
"E54000040",2022-04-23,551
"E54000040",2022-04-24,514
"E54000040",2022-04-25,630
"E54000040",2022-04-26,662
"E54000040",2022-04-27,677
"E54000040",2022-04-28,645
"E54000040",2022-04-29,663
"E54000040",2022-04-30,512
"E54000041",2022-04-01,463
"E54000041",2022-04-02,433
"E54000041",2022-04-03,414
"E54000041",2022-04-04,438
"E54000041",2022-04-05,463
"E54000041",2022-04-06,465
"E54000041",2022-04-07,445
"E54000041",2022-04-08,459
"E54000041",2022-04-09,415
"E54000041",2022-04-10,396
"E54000041",2022-04-11,437
"E54000041",2022-04-12,465
"E54000041",2022-04-13,453
"E54000041",2022-04-14,460
"E54000041",2022-04-15,435
"E54000041",2022-04-16,381
"E54000041",2022-04-17,363
"E54000041",2022-04-18,357
"E54000041",2022-04-19,395
"E54000041",2022-04-20,442
"E54000041",2022-04-21,448
"E54000041",2022-04-22,464
"E54000041",2022-04-23,436
"E54000041",2022-04-24,377
"E54000041",2022-04-25,406
"E54000041",2022-04-26,313
"E54000041",2022-04-27,452
"E54000041",2022-04-28,456
"E54000041",2022-04-29,443
"E54000041",2022-04-30,398
"E54000043",2022-04-01,314
"E54000043",2022-04-02,277
"E54000043",2022-04-03,251
"E54000043",2022-04-04,269
"E54000043",2022-04-05,290
"E54000043",2022-04-06,234
"E54000043",2022-04-07,312
"E54000043",2022-04-08,236
"E54000043",2022-04-09,275
"E54000043",2022-04-10,262
"E54000043",2022-04-11,274
"E54000043",2022-04-12,291
"E54000043",2022-04-13,274
"E54000043",2022-04-14,292
"E54000043",2022-04-15,256
"E54000043",2022-04-16,254
"E54000043",2022-04-17,254
"E54000043",2022-04-18,216
"E54000043",2022-04-19,242
"E54000043",2022-04-20,267
"E54000043",2022-04-21,272
"E54000043",2022-04-22,287
"E54000043",2022-04-23,321
"E54000043",2022-04-24,272
"E54000043",2022-04-25,271
"E54000043",2022-04-26,291
"E54000043",2022-04-27,274
"E54000043",2022-04-28,271
"E54000043",2022-04-29,293
"E54000043",2022-04-30,321
"E54000056",2022-05-01,345
"E54000056",2022-05-02,300
"E54000056",2022-05-03,360
"E54000056",2022-05-04,388
"E54000056",2022-05-05,381
"E54000056",2022-05-06,413
"E54000056",2022-05-07,398
"E54000056",2022-05-08,330
"E54000056",2022-05-09,375
"E54000056",2022-05-10,370
"E54000056",2022-05-11,391
"E54000056",2022-05-12,378
"E54000056",2022-05-13,435
"E54000056",2022-05-14,355
"E54000056",2022-05-15,325
"E54000056",2022-05-16,357
"E54000056",2022-05-17,384
"E54000056",2022-05-18,339
"E54000056",2022-05-19,355
"E54000056",2022-05-20,396
"E54000056",2022-05-21,361
"E54000056",2022-05-22,317
"E54000056",2022-05-23,312
"E54000056",2022-05-24,372
"E54000056",2022-05-25,361
"E54000056",2022-05-26,354
"E54000056",2022-05-27,391
"E54000056",2022-05-28,352
"E54000056",2022-05-29,315
"E54000056",2022-05-30,316
"E54000056",2022-05-31,360
"E54000022",2022-05-01,459
"E54000022",2022-05-02,297
"E54000022",2022-05-03,496
"E54000022",2022-05-04,531
"E54000022",2022-05-05,493
"E54000022",2022-05-06,436
"E54000022",2022-05-07,431
"E54000022",2022-05-08,469
"E54000022",2022-05-09,467
"E54000022",2022-05-10,470
"E54000022",2022-05-11,465
"E54000022",2022-05-12,470
"E54000022",2022-05-13,423
"E54000022",2022-05-14,339
"E54000022",2022-05-15,388
"E54000022",2022-05-16,500
"E54000022",2022-05-17,497
"E54000022",2022-05-18,486
"E54000022",2022-05-19,508
"E54000022",2022-05-20,500
"E54000022",2022-05-21,440
"E54000022",2022-05-22,318
"E54000022",2022-05-23,462
"E54000022",2022-05-24,507
"E54000022",2022-05-25,400
"E54000022",2022-05-26,506
"E54000022",2022-05-27,521
"E54000022",2022-05-28,378
"E54000022",2022-05-29,388
"E54000022",2022-05-30,428
"E54000022",2022-05-31,404
"E54000023",2022-05-01,331
"E54000023",2022-05-02,202
"E54000023",2022-05-03,383
"E54000023",2022-05-04,419
"E54000023",2022-05-05,437
"E54000023",2022-05-06,447
"E54000023",2022-05-07,331
"E54000023",2022-05-08,288
"E54000023",2022-05-09,343
"E54000023",2022-05-10,413
"E54000023",2022-05-11,322
"E54000023",2022-05-12,409
"E54000023",2022-05-13,416
"E54000023",2022-05-14,325
"E54000023",2022-05-15,298
"E54000023",2022-05-16,359
"E54000023",2022-05-17,411
"E54000023",2022-05-18,404
"E54000023",2022-05-19,424
"E54000023",2022-05-20,463
"E54000023",2022-05-21,323
"E54000023",2022-05-22,303
"E54000023",2022-05-23,301
"E54000023",2022-05-24,413
"E54000023",2022-05-25,408
"E54000023",2022-05-26,377
"E54000023",2022-05-27,413
"E54000023",2022-05-28,207
"E54000023",2022-05-29,257
"E54000023",2022-05-30,364
"E54000023",2022-05-31,413
"E54000024",2022-05-01,339
"E54000024",2022-05-02,324
"E54000024",2022-05-03,367
"E54000024",2022-05-04,413
"E54000024",2022-05-05,407
"E54000024",2022-05-06,381
"E54000024",2022-05-07,374
"E54000024",2022-05-08,342
"E54000024",2022-05-09,396
"E54000024",2022-05-10,394
"E54000024",2022-05-11,400
"E54000024",2022-05-12,401
"E54000024",2022-05-13,371
"E54000024",2022-05-14,333
"E54000024",2022-05-15,323
"E54000024",2022-05-16,384
"E54000024",2022-05-17,432
"E54000024",2022-05-18,428
"E54000024",2022-05-19,423
"E54000024",2022-05-20,371
"E54000024",2022-05-21,314
"E54000024",2022-05-22,338
"E54000024",2022-05-23,371
"E54000024",2022-05-24,377
"E54000024",2022-05-25,391
"E54000024",2022-05-26,375
"E54000024",2022-05-27,431
"E54000024",2022-05-28,373
"E54000024",2022-05-29,331
"E54000024",2022-05-30,373
"E54000024",2022-05-31,325
"E54000025",2022-05-01,311
"E54000025",2022-05-02,293
"E54000025",2022-05-03,389
"E54000025",2022-05-04,447
"E54000025",2022-05-05,466
"E54000025",2022-05-06,444
"E54000025",2022-05-07,343
"E54000025",2022-05-08,341
"E54000025",2022-05-09,385
"E54000025",2022-05-10,412
"E54000025",2022-05-11,440
"E54000025",2022-05-12,443
"E54000025",2022-05-13,484
"E54000025",2022-05-14,347
"E54000025",2022-05-15,288
"E54000025",2022-05-16,413
"E54000025",2022-05-17,441
"E54000025",2022-05-18,456
"E54000025",2022-05-19,417
"E54000025",2022-05-20,479
"E54000025",2022-05-21,345
"E54000025",2022-05-22,288
"E54000025",2022-05-23,425
"E54000025",2022-05-24,456
"E54000025",2022-05-25,441
"E54000025",2022-05-26,443
"E54000025",2022-05-27,484
"E54000025",2022-05-28,365
"E54000025",2022-05-29,333
"E54000025",2022-05-30,372
"E54000025",2022-05-31,400
"E54000026",2022-05-01,126
"E54000026",2022-05-02,241
"E54000026",2022-05-03,241
"E54000026",2022-05-04,241
"E54000026",2022-05-05,241
"E54000026",2022-05-06,218
"E54000026",2022-05-07,67
"E54000026",2022-05-08,241
"E54000026",2022-05-09,241
"E54000026",2022-05-10,241
"E54000026",2022-05-11,241
"E54000026",2022-05-12,241
"E54000026",2022-05-13,186
"E54000026",2022-05-14,129
"E54000026",2022-05-15,241
"E54000026",2022-05-16,241
"E54000026",2022-05-17,241
"E54000026",2022-05-18,241
"E54000026",2022-05-19,241
"E54000026",2022-05-20,165
"E54000026",2022-05-21,142
"E54000026",2022-05-22,241
"E54000026",2022-05-23,241
"E54000026",2022-05-24,241
"E54000026",2022-05-25,241
"E54000026",2022-05-26,241
"E54000026",2022-05-27,159
"E54000026",2022-05-28,129
"E54000026",2022-05-29,241
"E54000026",2022-05-30,241
"E54000026",2022-05-31,241
"E54000027",2022-05-01,412
"E54000027",2022-05-02,436
"E54000027",2022-05-03,479
"E54000027",2022-05-04,605
"E54000027",2022-05-05,541
"E54000027",2022-05-06,653
"E54000027",2022-05-07,418
"E54000027",2022-05-08,373
"E54000027",2022-05-09,522
"E54000027",2022-05-10,618
"E54000027",2022-05-11,646
"E54000027",2022-05-12,618
"E54000027",2022-05-13,413
"E54000027",2022-05-14,253
"E54000027",2022-05-15,237
"E54000027",2022-05-16,497
"E54000027",2022-05-17,611
"E54000027",2022-05-18,579
"E54000027",2022-05-19,570
"E54000027",2022-05-20,616
"E54000027",2022-05-21,488
"E54000027",2022-05-22,354
"E54000027",2022-05-23,406
"E54000027",2022-05-24,561
"E54000027",2022-05-25,567
"E54000027",2022-05-26,551
"E54000027",2022-05-27,663
"E54000027",2022-05-28,369
"E54000027",2022-05-29,372
"E54000027",2022-05-30,535
"E54000027",2022-05-31,631
"E54000028",2022-05-01,376
"E54000028",2022-05-02,382
"E54000028",2022-05-03,427
"E54000028",2022-05-04,487
"E54000028",2022-05-05,515
"E54000028",2022-05-06,565
"E54000028",2022-05-07,455
"E54000028",2022-05-08,419
"E54000028",2022-05-09,456
"E54000028",2022-05-10,503
"E54000028",2022-05-11,450
"E54000028",2022-05-12,457
"E54000028",2022-05-13,583
"E54000028",2022-05-14,432
"E54000028",2022-05-15,378
"E54000028",2022-05-16,417
"E54000028",2022-05-17,523
"E54000028",2022-05-18,514
"E54000028",2022-05-19,496
"E54000028",2022-05-20,538
"E54000028",2022-05-21,439
"E54000028",2022-05-22,371
"E54000028",2022-05-23,440
"E54000028",2022-05-24,523
"E54000028",2022-05-25,521
"E54000028",2022-05-26,525
"E54000028",2022-05-27,559
"E54000028",2022-05-28,440
"E54000028",2022-05-29,381
"E54000028",2022-05-30,427
"E54000028",2022-05-31,527
"E54000029",2022-05-01,351
"E54000029",2022-05-02,315
"E54000029",2022-05-03,420
"E54000029",2022-05-04,470
"E54000029",2022-05-05,559
"E54000029",2022-05-06,575
"E54000029",2022-05-07,429
"E54000029",2022-05-08,374
"E54000029",2022-05-09,438
"E54000029",2022-05-10,487
"E54000029",2022-05-11,545
"E54000029",2022-05-12,575
"E54000029",2022-05-13,573
"E54000029",2022-05-14,423
"E54000029",2022-05-15,354
"E54000029",2022-05-16,443
"E54000029",2022-05-17,562
"E54000029",2022-05-18,589
"E54000029",2022-05-19,504
"E54000029",2022-05-20,566
"E54000029",2022-05-21,441
"E54000029",2022-05-22,350
"E54000029",2022-05-23,484
"E54000029",2022-05-24,536
"E54000029",2022-05-25,581
"E54000029",2022-05-26,553
"E54000029",2022-05-27,644
"E54000029",2022-05-28,423
"E54000029",2022-05-29,370
"E54000029",2022-05-30,487
"E54000029",2022-05-31,528
"E54000030",2022-05-01,452
"E54000030",2022-05-02,481
"E54000030",2022-05-03,548
"E54000030",2022-05-04,604
"E54000030",2022-05-05,627
"E54000030",2022-05-06,606
"E54000030",2022-05-07,457
"E54000030",2022-05-08,528
"E54000030",2022-05-09,544
"E54000030",2022-05-10,610
"E54000030",2022-05-11,612
"E54000030",2022-05-12,602
"E54000030",2022-05-13,589
"E54000030",2022-05-14,469
"E54000030",2022-05-15,301
"E54000030",2022-05-16,554
"E54000030",2022-05-17,599
"E54000030",2022-05-18,599
"E54000030",2022-05-19,572
"E54000030",2022-05-20,526
"E54000030",2022-05-21,417
"E54000030",2022-05-22,410
"E54000030",2022-05-23,585
"E54000030",2022-05-24,647
"E54000030",2022-05-25,664
"E54000030",2022-05-26,623
"E54000030",2022-05-27,653
"E54000030",2022-05-28,556
"E54000030",2022-05-29,477
"E54000030",2022-05-30,571
"E54000030",2022-05-31,612
"E54000031",2022-05-01,346
"E54000031",2022-05-02,332
"E54000031",2022-05-03,360
"E54000031",2022-05-04,452
"E54000031",2022-05-05,364
"E54000031",2022-05-06,470
"E54000031",2022-05-07,366
"E54000031",2022-05-08,341
"E54000031",2022-05-09,386
"E54000031",2022-05-10,441
"E54000031",2022-05-11,410
"E54000031",2022-05-12,426
"E54000031",2022-05-13,397
"E54000031",2022-05-14,274
"E54000031",2022-05-15,345
"E54000031",2022-05-16,409
"E54000031",2022-05-17,418
"E54000031",2022-05-18,441
"E54000031",2022-05-19,440
"E54000031",2022-05-20,292
"E54000031",2022-05-21,325
"E54000031",2022-05-22,321
"E54000031",2022-05-23,391
"E54000031",2022-05-24,426
"E54000031",2022-05-25,421
"E54000031",2022-05-26,431
"E54000031",2022-05-27,451
"E54000031",2022-05-28,480
"E54000031",2022-05-29,292
"E54000031",2022-05-30,409
"E54000031",2022-05-31,396
"E54000010",2022-05-01,205
"E54000010",2022-05-02,205
"E54000010",2022-05-03,232
"E54000010",2022-05-04,288
"E54000010",2022-05-05,296
"E54000010",2022-05-06,298
"E54000010",2022-05-07,238
"E54000010",2022-05-08,203
"E54000010",2022-05-09,272
"E54000010",2022-05-10,324
"E54000010",2022-05-11,331
"E54000010",2022-05-12,331
"E54000010",2022-05-13,308
"E54000010",2022-05-14,220
"E54000010",2022-05-15,183
"E54000010",2022-05-16,253
"E54000010",2022-05-17,0
"E54000010",2022-05-18,278
"E54000010",2022-05-19,280
"E54000010",2022-05-20,253
"E54000010",2022-05-21,200
"E54000010",2022-05-22,193
"E54000010",2022-05-23,262
"E54000010",2022-05-24,310
"E54000010",2022-05-25,280
"E54000010",2022-05-26,283
"E54000010",2022-05-27,271
"E54000010",2022-05-28,206
"E54000010",2022-05-29,158
"E54000010",2022-05-30,238
"E54000010",2022-05-31,307
"E54000011",2022-05-01,162
"E54000011",2022-05-02,167
"E54000011",2022-05-03,204
"E54000011",2022-05-04,241
"E54000011",2022-05-05,249
"E54000011",2022-05-06,259
"E54000011",2022-05-07,166
"E54000011",2022-05-08,149
"E54000011",2022-05-09,208
"E54000011",2022-05-10,252
"E54000011",2022-05-11,243
"E54000011",2022-05-12,221
"E54000011",2022-05-13,0
"E54000011",2022-05-14,174
"E54000011",2022-05-15,147
"E54000011",2022-05-16,218
"E54000011",2022-05-17,238
"E54000011",2022-05-18,268
"E54000011",2022-05-19,260
"E54000011",2022-05-20,247
"E54000011",2022-05-21,167
"E54000011",2022-05-22,148
"E54000011",2022-05-23,209
"E54000011",2022-05-24,269
"E54000011",2022-05-25,273
"E54000011",2022-05-26,265
"E54000011",2022-05-27,276
"E54000011",2022-05-28,194
"E54000011",2022-05-29,162
"E54000011",2022-05-30,230
"E54000011",2022-05-31,263
